,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
845,"122.70016111381324,58.1510517996109","121.04471668287938,56.534263284289885","124.1086606274319,57.912409563472764","116.12416403210116,58.50323747568093","122.94323777966926,57.24257128526265","113.67688320768482,75.32319278939688","115.9244589007782,71.86474039396887","110.04288515321012,98.17542406371595","119.95429535505836,96.94728842412451","117.29815175097276,123.1921966196498","123.52706256079767,119.04847093871595","114.32278240515565,109.97652450145914","120.18977991245136,110.27030642023347","115.6545096668288,166.62162572957197","114.64937986381324,167.5872598492218","109.73680690661479,204.16321133268482","110.11926222033074,203.96622689688715",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_4_flipped\0_11.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_4_flipped,0
839,"125.34748905642023,59.21495774562257","123.41245896157588,56.91489086819066","128.2086119892996,57.30467990029183","117.86551556420234,59.220376337548636","127.07734223005836,57.02136277966926","115.66107581468872,75.38123176070039","120.21938837548639,72.1868920233463","119.06342716439688,97.30385913180935","123.22644090466926,94.10332563229572","120.74193670963035,106.080921692607","128.11566755836577,105.8951392266537","117.76394546449417,112.41318853356032","127.19839038180935,110.87705192120623","118.25504620622569,163.05818336575877","116.87538758511673,165.5836423881323","112.02859770184826,201.26366427529183","110.87722671449417,201.39565600680933",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_4_flipped\1_15.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_4_flipped,1
844,"125.36635913180935,58.959485955739304","123.61996899319067,56.92497188107977","130.09751945525292,56.7174048516537","120.04010366001945,58.15785353842413","131.39361928501947,56.96128708657588","117.24343385214009,71.95274501459144","123.83033651507782,71.16499726410505","117.16573443579767,91.40993585846303","126.05562986381324,88.9839266172179","122.35833383998055,101.46223705009727","127.06921814202335,91.25560098492218","116.86993859435798,104.61342564445525","130.05216439688715,105.54464068579766","118.64892388132296,130.0093476410506","139.94677164396887,130.44754681420233","121.6726653696498,153.0376641536965","134.85033134727627,152.79918531128405",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_4_flipped\2_19.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_4_flipped,2
837,"128.73188229571986,60.07059368920233","127.5749027237354,57.982566269455255","129.39988144455253,57.95087928623541","123.1647768725681,60.22679049124514","129.03962487840468,59.228424428501945","121.94736442120623,75.64827030642023","126.31704462548639,73.99900443822958","120.05594145184826,99.66521005593385","127.64140017023347,97.6920370257782","122.40992065904669,115.11831985651752","133.50728052042803,112.17041585603113","121.51193914153697,117.66786995379377","130.42266536964982,115.5384013253891","122.49476380107004,150.17976349708172","145.62300887645915,143.7991701118677","152.46539092898834,168.66035384241246","152.12796388618676,170.77030642023345",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_4_flipped\3_23.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_4_flipped,3
842,"130.51950085116732,64.60152450145914","127.24690691877431,62.303714737354085","133.1215953307393,61.2416859192607","123.60024775048639,64.90862110894942","132.205344114786,63.515621200145915","120.44857277480546,81.87965102140078","131.18357855058366,81.97900960603113","121.18890594601167,110.81233280642023","130.60674550097278,108.7618783438716","126.70969114785993,121.34251884727627","134.13937864785993,124.61547756566148","124.31500030398833,128.25101836089493","135.12234010214007,127.09663028939688","124.14668956712062,164.18417132782102","145.29290795233464,159.92910992217898","157.2134150048638,194.05678501945525","160.3814445525292,194.47542254377433",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_4_flipped\4_27.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_4_flipped,4
835,"132.9576848249027,61.0810812864786","131.7132326118677,58.70293120744164","134.7322926799611,59.109405398832685","130.61144212062257,60.01222793044747","141.115500364786,61.13213992582685","135.1725893725681,75.89479723978599","142.1466439688716,76.23715649319067","130.08917497568095,99.8600361746109","142.17784837062257,101.76830769698444","133.94067667801556,122.18317576605058","139.61474039396887,123.59606031128405","130.7386004377432,114.72786205009727","141.46399258268482,114.70538971303502","128.27629499027236,162.306329036965","136.9213278210117,166.15507964494162","143.82079888132296,200.98010396400778","145.108219844358,201.98933000972764",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_4_original\0_11.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_4_original,0
832,"131.63583718385215,61.7217062864786","129.76670415856032,58.852812651994164","133.376641536965,59.14624118433852","127.63183973735408,60.31086986259728","139.4825054717899,61.7281736381323","131.73961879863813,76.49954401750973","141.79980848735408,75.4265488205253","128.3523224708171,96.36121412937743","142.631125364786,97.2234466196498","122.68598005836576,103.57343598005836","134.20016111381324,103.6985575753891","128.989390807393,111.98385821984436","139.03714737354085,113.57453793774319","118.16115941147861,131.09645549610894","130.36483159046693,131.00054717898834","143.98700449902725,201.10049854085602","143.34207806420233,201.536265807393",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_4_original\1_15.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_4_original,1
833,"130.49626094357976,60.58171966196498","129.42514287451363,59.35724708171206","131.93584326361866,58.66289214494164","126.74084995136187,59.91485666950389","137.38276690175098,60.48030155642024","130.59651629377433,73.01152115758755","138.13024379863813,72.48110712548639","126.92602444066148,89.59788424124514","140.97697288424123,91.25934764105058","125.52683456955253,97.24517418531128","138.99443701361866,97.91714798151752","130.1478903210117,107.44814719114787","139.52179596303503,107.40447166828794","112.92792436770428,129.19316938229574","138.14029061284046,132.06882295719845","112.8255410992218,158.03331712062257","130.6227048881323,158.5716348492218",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_4_original\2_19.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_4_original,2
838,"126.6441892631323,59.89667436770428","125.8941360651751,58.60600072957199","128.21619649805447,59.37735970938716","125.44555569066148,62.133078489785994","134.42447410019454,60.17203079401751","125.14546601410505,76.20950115515565","136.38086697470817,75.00273589494164","126.8432484192607,96.21194826118678","138.40234375,96.25364785992218","121.35125851167315,107.79134241245136","135.61446680447472,114.78091561284047","123.09115089980546,113.48857763861868","136.2742582684825,115.1020108827821","109.60768026507782,142.34514834630352","136.2582380836576,149.8029243677043","105.67368373054475,173.97264105058366","127.98846364299611,178.08542071984436",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_4_original\3_23.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_4_original,3
834,"123.86184490515565,66.07391476167315","123.89633238083658,63.0536577395428","126.53932089007782,63.21242324294747","123.03424428501945,66.38184733706225","131.31534229085602,65.55655702821012","121.95694005350195,82.67832715223736","133.66880471789884,82.29780976410505","122.69215102140078,110.559969297179","134.40526203793775,108.4096318701362","125.78454067363813,119.12997780885215","132.59954097762648,119.75674854085604","122.52732855058366,131.73715649319067","129.8821589250973,130.94514530642024","105.80075085116732,167.46116549124514","131.51270671206225,170.42274136673151","95.61329644941634,195.6988995622568","140.54497507295721,201.41641840953307",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_4_original\4_27.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_4_original,4
840,"146.69371656128405,87.21427377188716","143.45821680447472,83.63305569066148","146.62715831712063,83.67933791342412","138.3073777966926,86.04947410019456","152.45113387645915,86.55840375729572","134.38193093385215,105.62215770914398","152.78238995622567,102.47426738813229","132.56620865758754,134.25006079766538","156.65673638132296,126.10611472519456","133.46409897859922,163.09069491731518","159.96137828307394,121.53359071011673","134.77162876945525,149.85373601653697","148.2424762889105,150.8103112840467","155.22549854085602,180.2531918774319","155.4318002188716,176.5978690418288","151.25220391536965,216.22174428501947","142.0103964007782,215.09200206712063",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_5_flipped\0_139.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_5_flipped,0
852,"149.4858797422179,92.53307392996109","144.89895428015564,88.99349464980546","150.39050340466926,90.1098765807393","142.61469479571986,90.13627796692607","155.0801009241245,91.79210998297665","136.87113934824902,111.02675857247083","157.9115241974708,110.76175674854086","134.7772373540856,138.7861594114786","161.73990758754863,129.6673151750973","130.6659624270428,160.1812226410506","161.36007417315176,147.0673334143969","141.59932818579767,157.36293166342412","152.41594722762648,157.99074355544747","155.6252887889105,185.9641901750973","157.2376276750973,185.08438715953307","153.7700328307393,222.0113995622568","139.0329675340467,215.93791038424123",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_5_flipped\1_143.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_5_flipped,1
843,"153.7874057636187,97.24132113326849","151.97080192120623,94.36395002431907","156.01817850194553,93.99243829036965","147.43096425097278,96.69481851896887","155.80657222762648,95.86876823929961","140.26515381809338,115.2498936040856","159.48895002431908,115.56333596789884","136.27807332198444,142.2700328307393","162.7532982733463,136.20096668287937","135.93737840466926,162.9624422422179","166.19257660505838,144.54530946011673","142.55885214007782,157.83991974708172","152.24265868190662,159.8317120622568","156.38174854085602,187.3011764348249","149.76007721303503,185.7542254377432","153.88430204280155,223.78746656128405","141.08441755836577,218.4913971303502",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_5_flipped\2_147.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_5_flipped,2
847,"156.76956164883268,100.07446194066148","153.03796814202335,96.65086940661479","157.52179596303503,97.61228568822958","148.0845391536965,100.45952395428016","157.63111016536965,100.00638375486382","140.58771583171207,119.42451969844358","161.014469844358,120.04211758268482","138.46295902237355,145.35501276750972","163.2738326848249,141.3133207684825","139.01667375972764,164.8957928015564","165.50728052042803,148.36194370136187","143.9924762889105,160.00234071011673","152.40621960116732,162.0686557636187","156.45716804474708,187.86168531128405","150.94189263132296,188.78223796206225","152.85318883754863,224.42930751459144","142.0565570282101,219.25626215953307",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_5_flipped\3_151.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_5_flipped,3
846,"154.7999604815175,100.64146096789884","150.45060189688715,98.83612749270428","155.5422087791829,97.81828337791829","145.90167497568095,101.23758207684826","156.3918409533074,100.36836545476653","139.96502614299612,118.73993798638132","159.24557696984436,119.38840588521401","138.4593263618677,144.3138223492218","162.3284441877432,140.9287907344358","141.33917497568095,162.75965162937743","164.48388861867704,148.53602261673151","143.25068397373542,160.62694552529183","151.1325997081712,161.19385335603113","156.02342230058366,187.73245987354085","156.06549428501947,188.60109131809338","152.94228781614785,225.2284928258755","148.40170537451363,223.0139682636187",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_5_flipped\4_155.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_5_flipped,4
849,"108.97857642266537,87.25336667071984","107.13165734435798,86.02620379377431","111.67774957441634,85.49385943579766","104.49531857976653,87.07797300583658","117.27440266293775,87.79564384727627","105.10556754620623,103.96599130593385","119.51130076605058,106.17679201118678","95.64681876215954,121.90920628647861","125.15447926799611,131.69909715466926","92.14622598492218,120.62529638861868","121.9388223492218,160.91711758268482","108.5943807757782,150.41304413910507","122.44806359435798,150.37917983949416","95.80198960359922,176.07084447957197","99.24176191634241,175.66733037451363","101.65830192120623,221.31491670719845","103.30414792071984,221.00478781614785",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_5_original\0_139.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_5_original,0
848,"104.27656857976653,92.03163758511673","102.90233615029183,88.55495348978599","107.77633298881324,89.47799884484436","98.64440205496109,91.0625531979572","112.45931116245136,91.65432727383269","96.83061010457199,111.26581499270428","116.93474130593385,111.18885274805447","91.43638284289884,131.83143847276264","119.74911843385215,137.29825814688715","93.28479146400778,146.0103964007782","117.3428532344358,163.74673212548637","103.47457897616732,157.81389834630352","116.41217777237354,157.84785384241246","94.54511946741245,180.23019516050584","96.93795598249028,183.9089402966926","113.48222428258755,217.4755593385214","104.58646187986382,221.10273285505838",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_5_original\1_143.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_5_original,1
851,"102.30756018968872,96.48987718871595","101.39282131566148,94.14681116245136","104.80999969601167,94.64631718142023","96.24434581712062,97.26168075145914","111.34440357490273,96.14340649319067","94.42189779912451,117.11997659289884","115.92570525291829,115.42141141780156","88.78826453064202,138.25305508268482","116.50708292801556,141.11474039396887","93.44070707684826,157.92901872568095","111.75330587305447,165.21288302529183","101.03635700389106,161.08197045233464","113.74122233706225,162.275079036965","91.91068062986382,183.17550766050584","94.21784563472762,186.74721850680933","113.9896035992218,216.77472945038912","97.97778605301556,224.36934581712063",ForwardLunge,..\Python\dataset\ForwardLunge\Lunge Matrix LM for Runners.mp4_5_original\2_147.jpg,datasetForwardLungeLunge Matrix LM for Runners.mp4_5_original,2
