,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
44,"32.7462001459144,183.0775778210117","27.3364789792072,180.60236806906616","33.49086135092413,178.50591257295721","23.018243099464982,188.91480727140078","34.76962624635214,183.7894576848249","25.243658043531127,205.81213521400778","36.764671236624515,200.20832320038912","79.98443579766537,225.5257630107004","104.89002462305447,220.02047361381324","130.73166950389106,223.95823200389106","132.231578307393,223.59067971789884","98.01301830009727,224.5796297422179","112.59026173394942,224.930797057393","107.95131626945525,219.04398711089493","181.44797239785993,228.74986320525292","129.46198625972764,222.7437682392996","130.8551495622568,222.88161174610894",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_flipped\9_41.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_flipped,9
49,"218.73141111381324,172.16821194066148","221.31997811284046,171.46812682392996","227.03144759241246,182.7407131566148","185.13161174610894,190.03082441634243","230.20695525291828,188.6079006566148","209.9183943336576,208.08072410019454","219.26703854571986,218.8289457684825","165.48711089494162,212.97288424124514","166.6734861381323,218.579812135214","134.84758025291828,224.903453307393","132.36442120622567,224.25272069552528","144.94417254377433,202.43479450389106","154.00053197957197,221.89720634727627","112.27890928988327,221.45399136673151","120.23363022859922,224.23907161964982","138.3829188959144,219.24221789883268","138.22636490758754,218.20817120622567",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original\0_14.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original,0
50,"218.0687317607004,182.76305629863813","79.25531979571984,197.39314810311285","222.56769820038912,179.3755015807393","76.5266597762646,199.57605787937743","226.8767935311284,185.1595482733463","212.32540430447472,206.28052042801556","220.11746108949416,213.97016354571986","164.10663910505838,215.3951392266537","163.04482307879377,223.01316269455253","136.16853112840468,223.01197714007782","124.50294108706225,226.7262433122568","153.26073078793775,208.30906493190662","158.30675462062257,210.97338582198444","158.94567728599222,212.5159137889105","120.4237749270428,222.14830070525292","162.63111016536965,228.6950997081712","142.40053501945525,228.05961211089493",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original\1_17.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original,1
53,"218.7600012159533,171.24787208171207","220.35741427529183,172.1433152966926","225.9304018725681,182.5365849951362","224.0887949902724,184.60186648832686","228.5157313959144,189.5445798881323","198.09280763618676,197.14135457198444","217.58025291828795,215.18164822470817","165.66550644455253,219.2473553015564","165.38208292801556,221.39361928501947","98.88845148346303,218.2887737110895","133.92758998054475,224.88164214494165","149.82280520428014,206.657359557393","155.9124817607004,223.41854632782102","106.87053137159533,206.26621777723736","117.0679109922179,207.94178623540856","140.62952942607004,221.93722641050584","122.1786311405642,214.20522251945525",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original\2_20.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original,2
52,"216.2821771643969,174.04416950389106","218.99370744163426,173.67748358463035","224.9982824659533,182.9350224951362","222.29821254863813,184.48133511673151","229.44567728599222,189.3700905885214","196.21339980544747,194.38702273832686","218.77479024805447,212.4836910262646","166.0277389348249,218.46209265564204","163.70158985894943,221.6242856274319","137.33038971303503,223.1705830496109","139.04725498540856,224.47653210116732","150.39827030642024,208.8346151507782","154.72008754863813,222.45152906128405","112.60236806906615,211.66144820038912","161.24489299610894,223.4547361381323","155.8600285749027,222.10812864785993","155.3439627918288,222.22238266050584",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original\3_23.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original,3
57,"220.6047847762646,167.70707684824902","220.44582928015564,170.32105727140078","226.14459204766538,181.29549185311285","216.2497872081712,183.6702182636187","227.90552042801556,190.41805994649806","192.373844844358,191.82677225194553","220.75424063715954,214.41798394941634","166.57721303501947,217.7141597762646","163.7903240515564,223.97548334143968","127.32977413667315,221.90024623054475","135.53193397373542,222.7609587791829","153.33145367217898,209.799671692607","154.8808365758755,223.3662907344358","114.3803349951362,211.54480787937743","155.973765807393,223.604313594358","137.02944126945525,223.8546479815175","152.31373115272373,223.59966257295721",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original\4_26.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original,4
54,"220.50933244163426,168.86562196011673","221.30287876945525,171.3865059581712","226.6946589250973,181.91927589980546","217.89670476653697,178.18690722276264","228.39045780642024,190.1862080496109","192.73510457198444,191.3741792315175","220.96618129863813,213.31792619163426","166.59218446011673,217.30354754377433","162.6431025048638,223.11411721789884","126.9059080131323,221.741032344358","132.62144333657588,222.59493555447472","153.2445890077821,210.07475072957197","154.48916281614785,222.67518847276264","114.0717108463035,213.29369832198444","116.25437743190662,215.1849616974708","137.93898954280155,222.99417862354085","139.6458991974708,222.6659624270428",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original\5_29.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original,5
55,"219.8510153210117,170.2887433122568","223.19316938229574,181.6674671692607","225.76521461575877,183.77334630350194","222.44544929474708,186.75313107976655","228.3922361381323,191.83798942120623","191.35549914883268,190.79806055447472","220.53944248540856,217.60741427529183","166.35825024319067,217.29778696498056","161.93658803501947,225.04337913424123","125.4832426434825,223.8094145184825","129.45035870622567,225.99936162451363","155.58814141536965,209.3960359922179","154.80917132782102,222.13103416828795","156.17439810311285,222.24141232976655","155.55538667315176,223.47071072470817","139.2118646643969,223.42436770428017","153.8687226410506,223.16679839494165",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original\6_32.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original,6
58,"222.41368251459144,167.97090831712063","224.10940539883268,181.33130167801556","226.95894637645915,183.1542132782101","217.18091865272373,185.4021613570039","228.85823504377433,191.49814567120623","189.8000668774319,190.51714494163426","221.24202030642024,217.99629134241246","165.78033803501947,216.78325632295721","161.4696467655642,224.64713035019454","124.72838642996109,224.18104024805447","128.9899987840467,225.6083718385214","155.6859952577821,209.65661478599222","155.4216622081712,223.4820798881323","175.17708839980546,218.74861685311285","158.21417497568095,222.5365849951362","140.60455678501947,224.12355605544747","123.88076057879378,222.2394972033074",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original\7_35.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original,7
56,"220.85669990272373,167.6201969844358","223.60665430447472,180.72031553988327","225.91153939688715,182.3182757782101","222.66737597276264,186.31256079766538","226.96837001459144,188.86250607976655","191.56060007295721,191.36667071984436","218.67985469357976,217.143421692607","165.68772799124514,215.01377067120623","166.19225741731518,226.7584204766537","124.62534198686771,224.94128465466926","129.81937013618676,227.0115059581712","155.79008086089493,208.75405824416342","156.25946923638134,224.62100255350194","110.03227596060312,225.97201787451363","157.99890564202335,223.533469114786","139.03514105058366,223.82774501459144","117.49977200875486,227.75019759241246",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original\8_38.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original,8
59,"220.86744589007782,167.08599829766538","220.6588946984436,170.15716196498056","226.46955556906616,181.2090679717899","222.61031736381324,185.83671267023345","227.73432940175098,188.12762949902725","191.047984557393,191.7572045233463","221.2535870622568,216.42935311284046","164.630593385214,216.91441208657588","163.81940053501947,227.53751215953307","123.28174398103113,224.5793409533074","129.99285627431908,226.6672087791829","155.252219114786,209.13405885214007","153.88881626945525,225.91491366731518","157.15409168287937,222.82947774805447","157.119984192607,224.13126215953307","111.12347245865759,227.76077638618676","117.26180234678988,228.87737110894943",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original\9_41.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_2_original,9
68,"29.316109861381324,186.17564445525292","26.029118281857976,185.35970938715954","30.441898331104085,181.16178258754863","23.793548227748055,193.69719722762648","38.40707836819066,182.27925887645915","24.507082928015564,208.2341622081712","37.57886597154669,203.87436162451363","68.33508633268482,220.50714372568095","77.40450206712062,200.10323443579767","124.22411539396887,222.0348674610895","131.2077912208171,221.79985408560313","81.9851425705253,220.84850741731518","99.23509697227627,218.2398163910506","116.64989664396887,222.1566451848249","128.98109192607004,232.97855362354085","87.40330131322958,227.6461423881323","129.09499635214007,228.99653453307394",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_3_flipped\0_16.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_3_flipped,0
71,"35.37097975437743,182.31595026750972","28.248920841439688,182.38177893968873","34.71922118190662,180.47978477626458","22.40602580860895,191.10323443579767","39.273703489785994,182.08859739785993","25.401294990272373,205.748890442607","34.91639181055447,201.46961636673151","72.04407070768482,222.90298212548637","105.65242734678988,220.12293287937743","124.27216074902724,221.81756140564204","130.7391780155642,222.1088734192607","87.25934764105058,224.4993160262646","110.99005198200389,222.9024501459144","112.90536083414398,220.5403240515564","176.49217230058366,225.24721850680933","85.85122051313229,223.90866670719845","163.69067667801556,219.51063959143968",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_3_flipped\1_19.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_3_flipped,1
72,"33.8710671510214,182.95599768968873","27.111482019090467,182.53954888132296","33.75025459022373,180.0178137159533","25.553741336332685,188.09172847762648","33.54953489785992,183.51168835116732","33.75639895428016,212.42090223735408","55.03193397373541,191.71376459143968","73.2651766172179,223.77246473735408","126.29465588521401,217.28514105058366","115.75948443579767,222.40149258268482","132.19098066634243,223.4173607733463","90.70148346303502,224.27746534533074","113.02621899319067,220.30670902237355","113.47964038180935,219.9674580496109","152.91160019455253,223.0485925340467","99.15142418531128,223.26743373054475","130.24141232976655,226.44356456712063",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_3_flipped\2_22.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_3_flipped,2
73,"32.19656645184825,185.26545780642024","27.32871397738327,183.56316877431908","32.33876459143969,181.32947774805447","25.52016772555934,189.6430569066148","33.9922406979572,184.08618069066148","36.25449902723735,214.37518239299612","34.98615333171206,200.67468689202335","72.5773878283074,224.45315539883268","108.81474191391051,219.77474464980546","126.8329280155642,224.7896704766537","130.40220695525292,224.42641962548637","86.24843446011673,226.34212366245137","104.77147677529183,224.29112962062257","81.42018026507782,218.31283438715954","67.88470482733463,189.96239664396887","130.3890138618677,225.55521947957197","167.2001155155642,212.61682271400778",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_3_flipped\3_25.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_3_flipped,3
74,"34.194191543044745,183.70332259241246","28.160319643725682,182.78521704766538","33.68642084143969,180.0444430933852","24.22241115941148,191.27225194552528","33.30063305569066,184.53573382782102","34.964604359192606,214.18895914396887","34.222948838764594,200.8413180933852","72.03948808365759,224.5352626459144","110.78111320525292,220.2905976410506","125.93667923151752,224.95306420233464","130.67924671692606,224.8652571741245","87.49299306906615,227.50746291342412","106.5573777966926,225.0693093385214","113.52058000972762,219.08978295233464","183.05473309824902,230.2141597762646","128.7792740758755,226.41348492217898","162.76801130836577,220.0096820282101",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_3_flipped\4_28.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_3_flipped,4
75,"32.34503055082685,185.24334265564204","26.290690737475682,183.78088521400778","32.95569750121595,180.92255897373542","22.580330815296694,191.53919929474708","37.736426921206224,180.84800583657588","31.67350893725681,216.09773224708172","36.77252173516537,200.61577395428017","78.75858767023347,223.94412694552528","107.01304869892996,219.95215223735408","130.45504012645915,224.54602383268482","131.8714129377432,224.0796297422179","97.52292831955253,224.01706894455253","103.55091044503891,221.68763679474708","127.30771218385215,220.22583292801556","179.06908134727627,225.4411174610895","130.3335359922179,224.7098887402724","165.45937196011673,213.18798638132296",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_3_flipped\5_31.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_3_flipped,5
76,"33.08658347519455,184.03030763618676","27.052424686892024,182.2858706225681","33.5907405155642,179.71757964494165","23.498538956104085,190.11939141536965","38.354374392023345,180.46034472276264","33.5104267996109,215.44440053501947","37.584789944066145,200.45063229571986","78.87842746838521,224.8084113570039","106.19764561040856,220.29812135214007","129.20820160505838,225.11540916828795","130.91310493677042,224.67114542801556","97.93341895671206,224.67737718871595","103.54970209143968,222.32298759727627","122.84750425583658,232.8798334143969","129.12474160992218,232.40141658560313","129.05912572957197,224.3243251459144","130.37607915856032,224.25475741731518",GluteBridge,..\Python\dataset\GluteBridge\100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_3_flipped\6_34.jpg,datasetGluteBridge100 REPS OF GLUTE BRIDGES - Butt Workout_edit.mp4_3_flipped,6
