,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
78,"202.2090679717899,210.0494589007782","205.28542983949416,204.58931177042803","201.29755897373542,205.06389834630352","191.81607186284046,194.53313472762648","184.1663880107004,192.57713703793775","179.93003708657588,188.96916038424123","175.50864846789884,192.234375","165.56984131809338,223.89247932879377","95.18148863083658,191.68637524319067","187.56818458171207,207.01687135214007","121.8854495987354,232.7654426070039","117.35270245622569,188.31699902723736","107.54388071498055,191.7166676799611","164.53675218871595,220.9362080496109","172.1274015077821,180.48536296206225","117.78617461089495,226.3529912451362","113.90885669990273,226.88443883754863",GluteBridge,..\Python\dataset\GluteBridge\10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_3_original\8_39.jpg,datasetGluteBridge10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_3_original,8
80,"202.23787086575877,211.7988509241245","204.99557696984436,206.2931815418288","201.23876763132296,206.70239542801556","192.44219661964982,194.69788120136187","185.18870075389106,192.54061284046693","181.1388314688716,189.06591986867704","178.88697714007782,205.10946619649806","168.49112354085602,223.9479571984436","164.20338339007782,228.44786600194553","187.09762585116732,205.74455860894943","122.30315995865759,232.75756930933852","120.62602596060312,186.60308244163426","113.49999240029183,189.94218142023345","163.45189384727627,220.43616245136187","170.67360773346303,222.3812013618677","117.52611259727627,225.20260821984436","114.39605879134241,226.13937864785993",GluteBridge,..\Python\dataset\GluteBridge\10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_3_original\9_42.jpg,datasetGluteBridge10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_3_original,9
85,"55.29046844601167,204.35741427529183","51.75868646643969,200.88881626945525","49.990507964494164,196.04126641536965","52.95514652237354,203.2742582684825","64.27018482490273,184.20844479571986","76.67247537694553,206.21058791342412","76.30633663667315,197.05470269941634","94.37141293774319,225.41254255836577","95.08048850924125,222.260609192607","135.4381535749027,231.71259423638134","127.3478158438716,230.48411660992218","112.92537846546693,178.7114390807393","122.90625,173.57406675583658","83.54855453550584,223.70300340466926","164.60910141050584,125.95611928501945","173.057438594358,202.10092412451363","177.20736563715954,201.02728295233464",GluteBridge,..\Python\dataset\GluteBridge\10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped\0_26.jpg,datasetGluteBridge10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped,0
79,"60.2529030885214,201.54879012645915","53.700381505350194,199.33732064688715","54.03832912816148,194.77032161964982","54.633846060311285,202.89147616731518","65.67353173638132,185.3528240515564","75.19477292071984,207.32247081712063","75.5408560311284,199.00231031128405","95.16185098492218,226.35891901750972","94.3404745257782,224.4510426799611","134.65114299610894,230.12680873054475","127.29317394212062,231.74074355544747","120.87727991245136,178.1226288910506","128.45788241731518,178.51086758268482","83.00566938229572,223.20564810311285","164.26188594357976,131.23359982976655","172.44534289883268,202.10828064202335","169.6985043774319,202.18981031128405",GluteBridge,..\Python\dataset\GluteBridge\10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped\1_29.jpg,datasetGluteBridge10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped,1
82,"58.34763725072957,203.4797543774319","55.958387797908564,205.41378891050584","53.38229951969844,195.7258025291829","54.25930204280156,204.08136247568095","57.16339372568093,187.25635335603113","76.339000182393,205.8784046692607","77.30876854328794,195.12165612840468","96.38961423881324,228.99226349708172","96.74009758025292,223.42993069066148","135.76719053988327,230.80947531614785","126.96161387402724,231.64805751459144","125.89201574659533,190.0717412451362","129.86220209143968,188.97571133268482","83.27184156128405,221.943625364786","109.52059520914398,231.9279243677043","173.63086697470817,202.1749604815175","176.59180447470817,201.19554049124514",GluteBridge,..\Python\dataset\GluteBridge\10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped\2_32.jpg,datasetGluteBridge10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped,2
81,"60.34439597519455,201.6070798881323","57.17970649927043,203.31742461089493","54.02086879863813,194.70193944552528","54.713829188959146,202.52787572957197","57.56508390077821,186.94484131809338","74.3443807757782,207.74474100194553","77.61433000972762,195.53109800583658","98.38975103356032,230.4741913910506","98.28875851167315,225.21938837548637","131.97558973735408,233.51114117217898","139.89343689202335,231.40400048638134","129.6602626459144,191.78191877431908","131.86340284533074,186.5185280885214","83.96538332928016,220.8708049610895","105.45808000972762,229.77571741245137","175.12949902723736,203.9470300340467","174.28609861381324,202.71558852140078",GluteBridge,..\Python\dataset\GluteBridge\10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped\3_35.jpg,datasetGluteBridge10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped,3
84,"60.10388041099222,202.9407526750973","56.98068534168288,204.39153696498056","58.41647920719844,196.58165126459144","55.05460010335603,202.99495379377433","57.47044473492218,186.6243920233463","74.1613190053502,207.1692910992218","77.82781341196498,194.12659593871595","101.46992795476653,228.45070829280155","99.16333292801556,225.16155459630352","136.9736594114786,231.34685068093387","141.8967199659533,231.2952182636187","131.2478872811284,190.89506322957197","132.52279912451363,185.85379681420233","83.31050127675097,221.3328520184825","107.18842716439688,230.27647738326849","175.8020428015564,203.9357064688716","174.2218658803502,203.13364846789884",GluteBridge,..\Python\dataset\GluteBridge\10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped\4_38.jpg,datasetGluteBridge10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped,4
86,"59.34098370622568,202.05854815175098","56.54643421692607,203.74244589007782","53.11281006809339,194.79588703793775","54.75947303623541,202.4132721303502","65.47900960603113,183.64805751459144","73.88990302772373,206.5694917315175","76.55412512159533,194.27544382295721","99.12522799124514,230.14299610894943","98.68421692607004,225.0083140807393","133.11373723249028,232.11519637645915","140.89647677529183,229.53992886673151","123.55466470087549,201.9510882782101","134.69145184824902,196.61315965466926","83.2298379742218,220.86964980544747","108.74392783317121,231.5283469114786","173.8802741974708,203.8188381566148","173.0303532344358,202.78327152237355",GluteBridge,..\Python\dataset\GluteBridge\10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped\5_41.jpg,datasetGluteBridge10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped,5
83,"60.67040825632296,204.45204584143968","56.539799671692606,204.6267935311284","53.027355149562254,196.34730666342412","54.92353173638132,203.42306055447472","65.48138831468872,183.56664944066148","75.50158073929961,205.33099768968873","76.89292011186771,194.5768634484436","95.86575875486382,228.34019333657588","96.3313700753891,223.19335177529183","138.1687895184825,229.73031675583658","139.34922178988327,229.67920111867704","122.8034487475681,184.88872507295721","128.6213825389105,184.3185949659533","82.65333171206225,220.3351167315175","107.59462396643968,230.68675522859922","172.95877918287937,203.43981031128405","174.48394941634243,202.23214068579767",GluteBridge,..\Python\dataset\GluteBridge\10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped\6_44.jpg,datasetGluteBridge10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped,6
89,"56.96084250364786,204.21101349708172","54.57127006322957,205.1864968385214","51.40848431420233,197.03453307392996","53.913674914883266,203.35504316634243","56.26830389713035,187.36328125","74.9239345209144,205.71707806420233","76.3971151507782,196.91020184824902","93.88197653210116,227.46657648346303","96.1080526507782,221.65602200875486","135.135563594358,230.62916464007782","126.3911265807393,232.39629438229574","120.35619832198444,180.7121990515564","129.76074598735408,189.34707867217898","83.04465588521401,222.12864785992218","141.7716439688716,221.82541950389106","137.97701848249028,225.95274501459144","175.12556237840468,201.0684429717899",GluteBridge,..\Python\dataset\GluteBridge\10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped\7_47.jpg,datasetGluteBridge10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped,7
88,"59.85174489299611,196.55069005350194","54.48383162086576,198.8108888618677","54.47615971546693,193.88106456712063","59.99876884727627,198.93774319066148","58.67219798759728,190.11954340953307","70.85097732247081,199.72378100680933","75.56327517023347,195.4036660992218","92.24369984192607,224.88393725680933","95.24130593385215,220.9884940418288","128.54723978599222,230.798562135214","126.50973522616732,231.70435615272373","97.27721455496109,210.61474039396887","110.48087153453308,175.68088825389106","83.37666433608949,224.00079036964982","165.49235469357976,128.40880350194553","173.04720938715954,201.09333961575877","169.77220634727627,201.65748115272373",GluteBridge,..\Python\dataset\GluteBridge\10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped\8_50.jpg,datasetGluteBridge10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped,8
87,"60.09356000729572,195.70192424610894","54.263797270184824,198.26927285992218","56.094798759727624,193.17424610894943","52.79730818336576,203.00138314688715","60.03061162451362,189.83362718871595","70.10438959143968,208.66962548638134","76.40799793287938,195.93368494649806","92.41151659776264,225.15351410505838","94.82066208657588,221.20770002431908","129.82402115758754,230.95912876945525","132.97466257295721,227.76872568093387","96.13530520428016,209.94060068093387","109.06134484435798,178.71875","83.439453125,222.74176191634243","170.48572774805447,128.75307028210116","172.1426009241245,201.71987475680933","169.52857490272373,202.3357551070039",GluteBridge,..\Python\dataset\GluteBridge\10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped\9_53.jpg,datasetGluteBridge10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped,9
93,"200.67271096789884,207.67056785019454","203.66429049124514,204.30255958171207","200.11205009727627,203.55850255350194","196.16801434824902,192.67733159046693","193.62012098735408,199.51112597276264","180.23390381809338,188.99323625972764","181.17388132295721,206.02209995136187","163.51231152723736,220.52717655642024","163.75782769941634,228.3880410992218","128.54634302042803,229.43371534533074","131.24141232976655,231.91970148346303","128.04961089494162,172.8375486381323","130.46238144455253,174.02589980544747","91.99200510700389,131.02500303988327","135.30695221303503,165.17424610894943","127.38231851896887,222.75454462548637","81.52078520184826,206.59575632295721",GluteBridge,..\Python\dataset\GluteBridge\10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original\0_26.jpg,datasetGluteBridge10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original,0
90,"199.5687013618677,209.62803988326849","201.22432818579767,199.1989299610895","199.09526994163426,204.10584873540856","194.3260882782101,193.69661964980546","185.9082867217899,191.3811557636187","179.58418956712063,189.0588825389105","179.78549063715954,204.6276902966926","161.35362962062257,222.50343506809338","160.6735925340467,229.37279608463035","129.05486989299612,228.00395184824902","126.7839934946498,229.4521218385214","131.80564506322958,177.9228781614786","126.4058016172179,182.2363053258755","162.49832806420233,224.71268543287937","137.5853903210117,167.78936648832686","130.8315296692607,220.22417619163426","84.14512402723736,205.54255836575877",GluteBridge,..\Python\dataset\GluteBridge\10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original\1_29.jpg,datasetGluteBridge10 Best Glute Bridge Exercises - No Equipment Buttocks Workout - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original,1
